,year,month,day,date,epochTime,raw_value,NaN,isodate,value.avg
0,2004,1,29,01/29/2004,1075334400,0.5432866215705872,25.0,01/29/2004,0.5432866215705872
1,2004,2,5,02/05/2004,1075939200,-0.5404203534126282,25.0,02/05/2004,-0.5404203534126282
2,2004,2,12,02/12/2004,1076544000,-0.7446388602256775,25.0,02/12/2004,-0.7446388602256775
3,2004,2,19,02/19/2004,1077148800,-0.4311304986476898,25.0,02/19/2004,-0.4311304986476898
4,2004,2,26,02/26/2004,1077753600,-0.6019778251647949,25.0,02/26/2004,-0.6019778251647949
5,2004,3,4,03/04/2004,1078358400,0.630305290222168,25.0,03/04/2004,0.630305290222168
6,2004,3,11,03/11/2004,1078963200,0.23504526913166046,25.0,03/11/2004,0.23504526913166046
7,2004,3,18,03/18/2004,1079568000,-0.40722474455833435,25.0,03/18/2004,-0.40722474455833435
8,2004,3,25,03/25/2004,1080172800,-0.4801478683948517,25.0,03/25/2004,-0.4801478683948517
9,2004,4,1,04/01/2004,1080777600,-1.0964224338531494,25.0,04/01/2004,-1.0964224338531494
10,2004,4,8,04/08/2004,1081382400,-0.7902863621711731,25.0,04/08/2004,-0.7902863621711731
11,2004,4,15,04/15/2004,1081987200,0.030160322785377502,25.0,04/15/2004,0.030160322785377502
12,2004,4,22,04/22/2004,1082592000,0.22387297451496124,25.0,04/22/2004,0.22387297451496124
13,2004,4,29,04/29/2004,1083196800,0.23815028369426727,25.0,04/29/2004,0.23815028369426727
14,2004,5,6,05/06/2004,1083801600,0.0723181888461113,25.0,05/06/2004,0.0723181888461113
15,2004,5,13,05/13/2004,1084406400,0.1568213701248169,25.0,05/13/2004,0.1568213701248169
16,2004,5,20,05/20/2004,1085011200,0.06022191047668457,25.0,05/20/2004,0.06022191047668457
17,2004,5,27,05/27/2004,1085616000,0.3152371346950531,25.0,05/27/2004,0.3152371346950531
18,2004,6,3,06/03/2004,1086220800,0.12086236476898193,25.0,06/03/2004,0.12086236476898193
19,2004,6,10,06/10/2004,1086825600,-0.40959346294403076,25.0,06/10/2004,-0.40959346294403076
20,2004,6,17,06/17/2004,1087430400,-0.39724913239479065,25.0,06/17/2004,-0.39724913239479065
21,2004,6,24,06/24/2004,1088035200,-1.1964818239212036,25.0,06/24/2004,-1.1964818239212036
22,2004,7,1,07/01/2004,1088640000,-1.5768152475357056,25.0,07/01/2004,-1.5768152475357056
23,2004,7,8,07/08/2004,1089244800,-1.3538479804992676,25.0,07/08/2004,-1.3538479804992676
24,2004,7,15,07/15/2004,1089849600,-1.2973923683166504,25.0,07/15/2004,-1.2973923683166504
25,2004,7,22,07/22/2004,1090454400,-0.9382334351539612,25.0,07/22/2004,-0.9382334351539612
26,2004,7,29,07/29/2004,1091059200,-0.916722297668457,25.0,07/29/2004,-0.916722297668457
27,2004,8,5,08/05/2004,1091664000,-0.7439914345741272,25.0,08/05/2004,-0.7439914345741272
28,2004,8,12,08/12/2004,1092268800,-0.008162726648151875,25.0,08/12/2004,-0.008162726648151875
29,2004,8,19,08/19/2004,1092873600,-2.171701431274414,25.0,08/19/2004,-2.171701431274414
30,2004,8,26,08/26/2004,1093478400,-1.2253237962722778,25.0,08/26/2004,-1.2253237962722778
31,2004,9,2,09/02/2004,1094083200,-1.6478921175003052,25.0,09/02/2004,-1.6478921175003052
32,2004,9,9,09/09/2004,1094688000,-1.220932960510254,25.0,09/09/2004,-1.220932960510254
33,2004,9,16,09/16/2004,1095292800,0.6944294571876526,25.0,09/16/2004,0.6944294571876526
34,2004,9,23,09/23/2004,1095897600,0.6210448741912842,25.0,09/23/2004,0.6210448741912842
35,2004,9,30,09/30/2004,1096502400,0.16576167941093445,25.0,09/30/2004,0.16576167941093445
36,2004,10,7,10/07/2004,1097107200,-0.4686408042907715,25.0,10/07/2004,-0.4686408042907715
