,year,month,day,date,epochTime,raw_value,NaN,isodate,value.avg
0,2004,1,29,01/29/2004,1075334400,1.5017004013061523,0.0,01/29/2004,1.5017004013061523
1,2004,1,30,01/30/2004,1075420800,1.3721048831939697,0.0,01/30/2004,1.3721048831939697
2,2004,1,31,01/31/2004,1075507200,1.4463016986846924,0.0,01/31/2004,1.4463016986846924
3,2004,2,1,02/01/2004,1075593600,2.3020505905151367,0.0,02/01/2004,2.3020505905151367
4,2004,2,2,02/02/2004,1075680000,1.1509387493133545,0.0,02/02/2004,1.1509387493133545
5,2004,2,3,02/03/2004,1075766400,1.2007529735565186,0.0,02/03/2004,1.2007529735565186
6,2004,2,4,02/04/2004,1075852800,1.58617103099823,0.0,02/04/2004,1.58617103099823
7,2004,2,5,02/05/2004,1075939200,1.7457282543182373,0.0,02/05/2004,1.7457282543182373
8,2004,2,6,02/06/2004,1076025600,1.1845664978027344,0.0,02/06/2004,1.1845664978027344
9,2004,2,7,02/07/2004,1076112000,0.9550666809082031,0.0,02/07/2004,0.9550666809082031
10,2004,2,8,02/08/2004,1076198400,1.0557935237884521,0.0,02/08/2004,1.0557935237884521
11,2004,2,9,02/09/2004,1076284800,1.1135756969451904,0.0,02/09/2004,1.1135756969451904
12,2004,2,10,02/10/2004,1076371200,1.3520679473876953,0.0,02/10/2004,1.3520679473876953
13,2004,2,11,02/11/2004,1076457600,1.1642506122589111,0.0,02/11/2004,1.1642506122589111
14,2004,2,12,02/12/2004,1076544000,1.1561123132705688,0.0,02/12/2004,1.1561123132705688
15,2004,2,13,02/13/2004,1076630400,1.954697847366333,0.0,02/13/2004,1.954697847366333
16,2004,2,14,02/14/2004,1076716800,1.9300155639648438,0.0,02/14/2004,1.9300155639648438
17,2004,2,15,02/15/2004,1076803200,1.2140655517578125,0.0,02/15/2004,1.2140655517578125
18,2004,2,16,02/16/2004,1076889600,1.1350688934326172,0.0,02/16/2004,1.1350688934326172
19,2004,2,17,02/17/2004,1076976000,1.0861945152282715,0.0,02/17/2004,1.0861945152282715
20,2004,2,18,02/18/2004,1077062400,1.1575286388397217,0.0,02/18/2004,1.1575286388397217
21,2004,2,19,02/19/2004,1077148800,1.3162672519683838,0.0,02/19/2004,1.3162672519683838
22,2004,2,20,02/20/2004,1077235200,1.1233683824539185,0.0,02/20/2004,1.1233683824539185
23,2004,2,21,02/21/2004,1077321600,0.9776747822761536,0.0,02/21/2004,0.9776747822761536
24,2004,2,22,02/22/2004,1077408000,1.4238497018814087,0.0,02/22/2004,1.4238497018814087
25,2004,2,23,02/23/2004,1077494400,1.0547585487365723,0.0,02/23/2004,1.0547585487365723
26,2004,2,24,02/24/2004,1077580800,1.2518752813339233,0.0,02/24/2004,1.2518752813339233
27,2004,2,25,02/25/2004,1077667200,1.257178783416748,0.0,02/25/2004,1.257178783416748
28,2004,2,26,02/26/2004,1077753600,1.06182062625885,0.0,02/26/2004,1.06182062625885
29,2004,2,27,02/27/2004,1077840000,1.2123979330062866,0.0,02/27/2004,1.2123979330062866
