,year,month,day,date,epochTime,raw_value,NaN,isodate,value.avg
0,2004,1,29,01/29/2004,1075334400,1.2451493740081787,0.0,01/29/2004,1.2451493740081787
1,2004,1,30,01/30/2004,1075420800,1.3474721908569336,0.0,01/30/2004,1.3474721908569336
2,2004,1,31,01/31/2004,1075507200,1.5066300630569458,0.0,01/31/2004,1.5066300630569458
3,2004,2,1,02/01/2004,1075593600,2.072503089904785,0.0,02/01/2004,2.072503089904785
4,2004,2,2,02/02/2004,1075680000,1.1492773294448853,0.0,02/02/2004,1.1492773294448853
5,2004,2,3,02/03/2004,1075766400,1.2696945667266846,0.0,02/03/2004,1.2696945667266846
6,2004,2,4,02/04/2004,1075852800,1.39796781539917,0.0,02/04/2004,1.39796781539917
7,2004,2,5,02/05/2004,1075939200,1.2035540342330933,0.0,02/05/2004,1.2035540342330933
8,2004,2,6,02/06/2004,1076025600,1.1883057355880737,0.0,02/06/2004,1.1883057355880737
9,2004,2,7,02/07/2004,1076112000,0.8791816234588623,0.0,02/07/2004,0.8791816234588623
10,2004,2,8,02/08/2004,1076198400,0.9129216074943542,0.0,02/08/2004,0.9129216074943542
11,2004,2,9,02/09/2004,1076284800,0.9611900448799133,0.0,02/09/2004,0.9611900448799133
12,2004,2,10,02/10/2004,1076371200,1.0474423170089722,0.0,02/10/2004,1.0474423170089722
13,2004,2,11,02/11/2004,1076457600,1.2580689191818237,0.0,02/11/2004,1.2580689191818237
14,2004,2,12,02/12/2004,1076544000,1.0459024906158447,0.0,02/12/2004,1.0459024906158447
15,2004,2,13,02/13/2004,1076630400,1.9713716506958008,0.0,02/13/2004,1.9713716506958008
16,2004,2,14,02/14/2004,1076716800,2.0764174461364746,0.0,02/14/2004,2.0764174461364746
17,2004,2,15,02/15/2004,1076803200,1.2298167943954468,0.0,02/15/2004,1.2298167943954468
18,2004,2,16,02/16/2004,1076889600,1.0505659580230713,0.0,02/16/2004,1.0505659580230713
19,2004,2,17,02/17/2004,1076976000,0.9431920051574707,0.0,02/17/2004,0.9431920051574707
20,2004,2,18,02/18/2004,1077062400,1.012135624885559,0.0,02/18/2004,1.012135624885559
21,2004,2,19,02/19/2004,1077148800,1.1048026084899902,0.0,02/19/2004,1.1048026084899902
22,2004,2,20,02/20/2004,1077235200,0.8774856925010681,0.0,02/20/2004,0.8774856925010681
23,2004,2,21,02/21/2004,1077321600,0.8563509583473206,0.0,02/21/2004,0.8563509583473206
24,2004,2,22,02/22/2004,1077408000,1.461087942123413,0.0,02/22/2004,1.461087942123413
25,2004,2,23,02/23/2004,1077494400,0.8560612797737122,0.0,02/23/2004,0.8560612797737122
26,2004,2,24,02/24/2004,1077580800,0.9449687600135803,0.0,02/24/2004,0.9449687600135803
27,2004,2,25,02/25/2004,1077667200,1.0295368432998657,0.0,02/25/2004,1.0295368432998657
28,2004,2,26,02/26/2004,1077753600,0.8353697061538696,0.0,02/26/2004,0.8353697061538696
29,2004,2,27,02/27/2004,1077840000,0.9329374432563782,0.0,02/27/2004,0.9329374432563782
30,2004,2,28,02/28/2004,1077926400,0.9433189630508423,0.0,02/28/2004,0.9433189630508423
31,2004,2,29,02/29/2004,1078012800,0.9937971830368042,0.0,02/29/2004,0.9937971830368042
32,2004,3,1,03/01/2004,1078099200,0.8562125563621521,0.0,03/01/2004,0.8562125563621521
33,2004,3,2,03/02/2004,1078185600,0.7344607710838318,0.0,03/02/2004,0.7344607710838318
34,2004,3,3,03/03/2004,1078272000,0.8424651622772217,0.0,03/03/2004,0.8424651622772217
35,2004,3,4,03/04/2004,1078358400,1.2776567935943604,0.0,03/04/2004,1.2776567935943604
36,2004,3,5,03/05/2004,1078444800,0.7411327958106995,0.0,03/05/2004,0.7411327958106995
37,2004,3,6,03/06/2004,1078531200,1.238883376121521,0.0,03/06/2004,1.238883376121521
