,year,month,day,date,epochTime,raw_value,NaN,isodate,value.avg
0,2004,1,29,01/29/2004,1075334400,0.4571782648563385,0.0,01/29/2004,0.4571782648563385
1,2004,2,5,02/05/2004,1075939200,-0.9359935522079468,0.0,02/05/2004,-0.9359935522079468
2,2004,2,12,02/12/2004,1076544000,-1.2896785736083984,0.0,02/12/2004,-1.2896785736083984
3,2004,2,19,02/19/2004,1077148800,-1.2470389604568481,0.0,02/19/2004,-1.2470389604568481
4,2004,2,26,02/26/2004,1077753600,-0.825080931186676,0.0,02/26/2004,-0.825080931186676
5,2004,3,4,03/04/2004,1078358400,0.8016136884689331,0.0,03/04/2004,0.8016136884689331
6,2004,3,11,03/11/2004,1078963200,0.3645598888397217,0.0,03/11/2004,0.3645598888397217
7,2004,3,18,03/18/2004,1079568000,-0.1839834600687027,0.0,03/18/2004,-0.1839834600687027
8,2004,3,25,03/25/2004,1080172800,-0.11921346932649612,0.0,03/25/2004,-0.11921346932649612
9,2004,4,1,04/01/2004,1080777600,-1.0374878644943237,0.0,04/01/2004,-1.0374878644943237
10,2004,4,8,04/08/2004,1081382400,-0.7075203657150269,0.0,04/08/2004,-0.7075203657150269
11,2004,4,15,04/15/2004,1081987200,-0.044773250818252563,0.0,04/15/2004,-0.044773250818252563
12,2004,4,22,04/22/2004,1082592000,-0.4376099705696106,0.0,04/22/2004,-0.4376099705696106
13,2004,4,29,04/29/2004,1083196800,-0.29272258281707764,0.0,04/29/2004,-0.29272258281707764
14,2004,5,6,05/06/2004,1083801600,-0.18757343292236328,0.0,05/06/2004,-0.18757343292236328
15,2004,5,13,05/13/2004,1084406400,0.051015693694353104,0.0,05/13/2004,0.051015693694353104
16,2004,5,20,05/20/2004,1085011200,0.27706870436668396,0.0,05/20/2004,0.27706870436668396
17,2004,5,27,05/27/2004,1085616000,-0.053120702505111694,0.0,05/27/2004,-0.053120702505111694
18,2004,6,3,06/03/2004,1086220800,-0.31268706917762756,0.0,06/03/2004,-0.31268706917762756
19,2004,6,10,06/10/2004,1086825600,-1.0971332788467407,0.0,06/10/2004,-1.0971332788467407
20,2004,6,17,06/17/2004,1087430400,-1.0331114530563354,0.0,06/17/2004,-1.0331114530563354
21,2004,6,24,06/24/2004,1088035200,-1.9722001552581787,0.0,06/24/2004,-1.9722001552581787
22,2004,7,1,07/01/2004,1088640000,-2.2949137687683105,0.0,07/01/2004,-2.2949137687683105
23,2004,7,8,07/08/2004,1089244800,-2.336150884628296,0.0,07/08/2004,-2.336150884628296
24,2004,7,15,07/15/2004,1089849600,-2.320993423461914,0.0,07/15/2004,-2.320993423461914
25,2004,7,22,07/22/2004,1090454400,-1.918371319770813,0.0,07/22/2004,-1.918371319770813
26,2004,7,29,07/29/2004,1091059200,-2.0395421981811523,0.0,07/29/2004,-2.0395421981811523
27,2004,8,5,08/05/2004,1091664000,-1.804672122001648,0.0,08/05/2004,-1.804672122001648
28,2004,8,12,08/12/2004,1092268800,-0.3146120011806488,0.0,08/12/2004,-0.3146120011806488
29,2004,8,19,08/19/2004,1092873600,-2.2537055015563965,0.0,08/19/2004,-2.2537055015563965
30,2004,8,26,08/26/2004,1093478400,-1.5537418127059937,0.0,08/26/2004,-1.5537418127059937
31,2004,9,2,09/02/2004,1094083200,-1.560446858406067,0.0,09/02/2004,-1.560446858406067
32,2004,9,9,09/09/2004,1094688000,-0.8630479574203491,0.0,09/09/2004,-0.8630479574203491
33,2004,9,16,09/16/2004,1095292800,0.7572347521781921,0.0,09/16/2004,0.7572347521781921
34,2004,9,23,09/23/2004,1095897600,1.01935613155365,0.0,09/23/2004,1.01935613155365
35,2004,9,30,09/30/2004,1096502400,0.3986978232860565,0.0,09/30/2004,0.3986978232860565
36,2004,10,7,10/07/2004,1097107200,-0.3518986999988556,0.0,10/07/2004,-0.3518986999988556
37,2004,10,14,10/14/2004,1097712000,-0.6662241816520691,0.0,10/14/2004,-0.6662241816520691
38,2004,10,21,10/21/2004,1098316800,-1.8002398014068604,0.0,10/21/2004,-1.8002398014068604
39,2004,10,28,10/28/2004,1098921600,-0.7674620747566223,0.0,10/28/2004,-0.7674620747566223
40,2004,11,4,11/04/2004,1099526400,0.2589825391769409,0.0,11/04/2004,0.2589825391769409
41,2004,11,11,11/11/2004,1100131200,0.40740278363227844,0.0,11/11/2004,0.40740278363227844
42,2004,11,18,11/18/2004,1100736000,1.3497278690338135,0.0,11/18/2004,1.3497278690338135
43,2004,11,25,11/25/2004,1101340800,1.4264742136001587,0.0,11/25/2004,1.4264742136001587
44,2004,12,2,12/02/2004,1101945600,0.931170642375946,0.0,12/02/2004,0.931170642375946
45,2004,12,11,12/11/2004,1102723200,0.9892606139183044,0.0,12/11/2004,0.9892606139183044
46,2004,12,18,12/18/2004,1103328000,0.09708613157272339,0.0,12/18/2004,0.09708613157272339
47,2004,12,25,12/25/2004,1103932800,-0.3981785774230957,0.0,12/25/2004,-0.3981785774230957
48,2005,1,1,01/01/2005,1104537600,-0.738482654094696,0.0,01/01/2005,-0.738482654094696
49,2005,1,8,01/08/2005,1105142400,-0.28868040442466736,0.0,01/08/2005,-0.28868040442466736
50,2005,1,15,01/15/2005,1105747200,-0.4698655307292938,0.0,01/15/2005,-0.4698655307292938
51,2005,1,22,01/22/2005,1106352000,-1.1133557558059692,0.0,01/22/2005,-1.1133557558059692
52,2005,1,29,01/29/2005,1106956800,-0.2356751263141632,0.0,01/29/2005,-0.2356751263141632
53,2005,2,5,02/05/2005,1107561600,-1.2422744035720825,0.0,02/05/2005,-1.2422744035720825
54,2005,2,12,02/12/2005,1108166400,-1.6923532485961914,0.0,02/12/2005,-1.6923532485961914
55,2005,2,19,02/19/2005,1108771200,-1.315112829208374,0.0,02/19/2005,-1.315112829208374
56,2005,2,26,02/26/2005,1109376000,-1.3998068571090698,0.0,02/26/2005,-1.3998068571090698
57,2005,3,5,03/05/2005,1109980800,-0.6162370443344116,0.0,03/05/2005,-0.6162370443344116
58,2005,3,12,03/12/2005,1110585600,-0.39072084426879883,0.0,03/12/2005,-0.39072084426879883
59,2005,3,19,03/19/2005,1111190400,-0.20779620110988617,0.0,03/19/2005,-0.20779620110988617
60,2005,3,26,03/26/2005,1111795200,-0.2194952368736267,0.0,03/26/2005,-0.2194952368736267
61,2005,4,2,04/02/2005,1112400000,-0.07730375230312347,0.0,04/02/2005,-0.07730375230312347
62,2005,4,9,04/09/2005,1113004800,0.13979102671146393,0.0,04/09/2005,0.13979102671146393
63,2005,4,16,04/16/2005,1113609600,-0.8237668871879578,0.0,04/16/2005,-0.8237668871879578
64,2005,4,23,04/23/2005,1114214400,-0.28968343138694763,0.0,04/23/2005,-0.28968343138694763
65,2005,4,30,04/30/2005,1114819200,-0.7136937379837036,0.0,04/30/2005,-0.7136937379837036
66,2005,5,7,05/07/2005,1115424000,-0.06558539718389511,0.0,05/07/2005,-0.06558539718389511
67,2005,5,14,05/14/2005,1116028800,0.3204726576805115,0.0,05/14/2005,0.3204726576805115
