,year,month,day,date,epochTime,raw_value,NaN,isodate,value.avg
0,2004,1,29,01/29/2004,1075334400,2.1233901977539062,0.0,01/29/2004,2.1233901977539062
1,2004,1,30,01/30/2004,1075420800,1.928897738456726,0.0,01/30/2004,1.928897738456726
2,2004,1,31,01/31/2004,1075507200,1.9168845415115356,0.0,01/31/2004,1.9168845415115356
3,2004,2,1,02/01/2004,1075593600,2.743251085281372,0.0,02/01/2004,2.743251085281372
4,2004,2,2,02/02/2004,1075680000,1.7326271533966064,0.0,02/02/2004,1.7326271533966064
5,2004,2,3,02/03/2004,1075766400,1.5487637519836426,0.0,02/03/2004,1.5487637519836426
6,2004,2,4,02/04/2004,1075852800,2.155649185180664,0.0,02/04/2004,2.155649185180664
7,2004,2,5,02/05/2004,1075939200,1.9712190628051758,0.0,02/05/2004,1.9712190628051758
8,2004,2,6,02/06/2004,1076025600,1.592919111251831,0.0,02/06/2004,1.592919111251831
9,2004,2,7,02/07/2004,1076112000,1.369211196899414,0.0,02/07/2004,1.369211196899414
10,2004,2,8,02/08/2004,1076198400,1.6160833835601807,0.0,02/08/2004,1.6160833835601807
11,2004,2,9,02/09/2004,1076284800,1.7726805210113525,0.0,02/09/2004,1.7726805210113525
12,2004,2,10,02/10/2004,1076371200,1.8164312839508057,0.0,02/10/2004,1.8164312839508057
13,2004,2,11,02/11/2004,1076457600,1.4605395793914795,0.0,02/11/2004,1.4605395793914795
14,2004,2,12,02/12/2004,1076544000,1.820359706878662,0.0,02/12/2004,1.820359706878662
15,2004,2,13,02/13/2004,1076630400,2.6991546154022217,0.0,02/13/2004,2.6991546154022217
16,2004,2,14,02/14/2004,1076716800,4.091473579406738,0.0,02/14/2004,4.091473579406738
17,2004,2,15,02/15/2004,1076803200,2.2208051681518555,0.0,02/15/2004,2.2208051681518555
18,2004,2,16,02/16/2004,1076889600,1.796308994293213,0.0,02/16/2004,1.796308994293213
19,2004,2,17,02/17/2004,1076976000,2.1507890224456787,0.0,02/17/2004,2.1507890224456787
20,2004,2,18,02/18/2004,1077062400,2.0422768592834473,0.0,02/18/2004,2.0422768592834473
21,2004,2,19,02/19/2004,1077148800,1.7812345027923584,0.0,02/19/2004,1.7812345027923584
22,2004,2,20,02/20/2004,1077235200,1.6465873718261719,0.0,02/20/2004,1.6465873718261719
23,2004,2,21,02/21/2004,1077321600,1.529381275177002,0.0,02/21/2004,1.529381275177002
24,2004,2,22,02/22/2004,1077408000,2.009584903717041,0.0,02/22/2004,2.009584903717041
25,2004,2,23,02/23/2004,1077494400,2.085817813873291,0.0,02/23/2004,2.085817813873291
26,2004,2,24,02/24/2004,1077580800,2.215519428253174,0.0,02/24/2004,2.215519428253174
27,2004,2,25,02/25/2004,1077667200,2.3877265453338623,0.0,02/25/2004,2.3877265453338623
28,2004,2,26,02/26/2004,1077753600,2.263573169708252,0.0,02/26/2004,2.263573169708252
29,2004,2,27,02/27/2004,1077840000,2.450824737548828,0.0,02/27/2004,2.450824737548828
30,2004,2,28,02/28/2004,1077926400,2.6860761642456055,0.0,02/28/2004,2.6860761642456055
31,2004,2,29,02/29/2004,1078012800,2.9867396354675293,0.0,02/29/2004,2.9867396354675293
32,2004,3,1,03/01/2004,1078099200,2.6385912895202637,0.0,03/01/2004,2.6385912895202637
33,2004,3,2,03/02/2004,1078185600,2.3497323989868164,0.0,03/02/2004,2.3497323989868164
34,2004,3,3,03/03/2004,1078272000,2.8845205307006836,0.0,03/03/2004,2.8845205307006836
35,2004,3,4,03/04/2004,1078358400,3.799039363861084,0.0,03/04/2004,3.799039363861084
36,2004,3,5,03/05/2004,1078444800,1.9565460681915283,0.0,03/05/2004,1.9565460681915283
37,2004,3,6,03/06/2004,1078531200,1.8294365406036377,0.0,03/06/2004,1.8294365406036377
38,2004,3,7,03/07/2004,1078617600,1.487473964691162,0.0,03/07/2004,1.487473964691162
39,2004,3,8,03/08/2004,1078704000,1.800243616104126,0.0,03/08/2004,1.800243616104126
40,2004,3,9,03/09/2004,1078790400,1.7145118713378906,0.0,03/09/2004,1.7145118713378906
41,2004,3,10,03/10/2004,1078876800,1.9294896125793457,0.0,03/10/2004,1.9294896125793457
42,2004,3,11,03/11/2004,1078963200,1.9466148614883423,0.0,03/11/2004,1.9466148614883423
43,2004,3,12,03/12/2004,1079049600,1.8012065887451172,0.0,03/12/2004,1.8012065887451172
44,2004,3,13,03/13/2004,1079136000,2.0806002616882324,0.0,03/13/2004,2.0806002616882324
45,2004,3,14,03/14/2004,1079222400,1.9739488363265991,0.0,03/14/2004,1.9739488363265991
46,2004,3,15,03/15/2004,1079308800,1.9912229776382446,0.0,03/15/2004,1.9912229776382446
47,2004,3,16,03/16/2004,1079395200,1.811863899230957,0.0,03/16/2004,1.811863899230957
48,2004,3,17,03/17/2004,1079481600,1.822617530822754,0.0,03/17/2004,1.822617530822754
49,2004,3,18,03/18/2004,1079568000,1.7057214975357056,0.0,03/18/2004,1.7057214975357056
50,2004,3,19,03/19/2004,1079654400,1.686448335647583,0.0,03/19/2004,1.686448335647583
51,2004,3,20,03/20/2004,1079740800,1.6167540550231934,0.0,03/20/2004,1.6167540550231934
52,2004,3,21,03/21/2004,1079827200,1.8325873613357544,0.0,03/21/2004,1.8325873613357544
53,2004,3,22,03/22/2004,1079913600,2.2782747745513916,0.0,03/22/2004,2.2782747745513916
54,2004,3,23,03/23/2004,1080000000,2.2911643981933594,0.0,03/23/2004,2.2911643981933594
55,2004,3,24,03/24/2004,1080086400,1.6699612140655518,0.0,03/24/2004,1.6699612140655518
56,2004,3,25,03/25/2004,1080172800,1.3665189743041992,0.0,03/25/2004,1.3665189743041992
57,2004,3,26,03/26/2004,1080259200,1.3002355098724365,0.0,03/26/2004,1.3002355098724365
58,2004,3,27,03/27/2004,1080345600,1.7468042373657227,0.0,03/27/2004,1.7468042373657227
59,2004,3,28,03/28/2004,1080432000,1.9311217069625854,0.0,03/28/2004,1.9311217069625854
60,2004,3,29,03/29/2004,1080518400,1.6934802532196045,0.0,03/29/2004,1.6934802532196045
61,2004,3,30,03/30/2004,1080604800,1.5511316061019897,0.0,03/30/2004,1.5511316061019897
62,2004,3,31,03/31/2004,1080691200,1.2814640998840332,0.0,03/31/2004,1.2814640998840332
63,2004,4,1,04/01/2004,1080777600,0.3347339630126953,0.0,04/01/2004,0.3347339630126953
64,2004,4,2,04/02/2004,1080864000,0.1501024216413498,0.0,04/02/2004,0.1501024216413498
65,2004,4,3,04/03/2004,1080950400,0.10103340446949005,0.0,04/03/2004,0.10103340446949005
66,2004,4,4,04/04/2004,1081036800,0.11278050392866135,0.0,04/04/2004,0.11278050392866135
